County,Year,Variable,Average,CI_Low,CI_High
Cobb,2020,Median Household Income,78603.0,75187.0,82019.0
Cobb,2020,Suicide Rate (Age-Adjusted),12.207086066,11.082545482,13.33162665
Coffee,2020,Average Number of Physically Unhealthy Days,4.0485453274,3.8991643337,4.1963378047
Coffee,2020,Average Number of Mentally Unhealthy Days,4.1101942674,3.9565030523,4.2677086891
Coffee,2020,% Adults with Obesity,34.7,26.3,43.7
Coffee,2020,% Excessive Drinking,15.235076802,14.631710429,15.878793794
Coffee,2020,Teen Birth Rate,52.086416099,47.6,56.5
Coffee,2020,% Uninsured,19.410566105,17.265885254,21.555246956
Coffee,2020,Preventable Hospitalization Rate,6047.0,,
Coffee,2020,% Unemployed,4.5165428403,,
Coffee,2020,% Children in Poverty,31.4,22.344680851,40.455319149
Coffee,2020,Injury Death Rate,86.961374269,74.497253095,99.425495442
Coffee,2020,Drug Overdose Mortality Rate,21.685421975,14.409805417,31.341472551
Coffee,2020,Median Household Income,39480.0,35251.404255,43708.595745
Coffee,2020,Suicide Rate (Age-Adjusted),13.206490644,8.8445940523,18.966723516
Colquitt,2020,Average Number of Physically Unhealthy Days,4.2846664792,4.1294937825,4.4297359545
Colquitt,2020,Average Number of Mentally Unhealthy Days,4.346233421,4.1918100934,4.5019912734
Colquitt,2020,% Adults with Obesity,37.7,28.2,47.9
Colquitt,2020,% Excessive Drinking,13.898927668,13.380829989,14.449484097
Colquitt,2020,Teen Birth Rate,49.854256709,45.5,54.2
Colquitt,2020,% Uninsured,23.554581231,21.290751444,25.818411019
Colquitt,2020,Preventable Hospitalization Rate,6689.0,,
Colquitt,2020,% Unemployed,3.7631664424,,
Colquitt,2020,% Children in Poverty,33.8,24.982978723,42.617021277
Colquitt,2020,Injury Death Rate,95.162846329,82.53017352,107.79551914
Colquitt,2020,Drug Overdose Mortality Rate,,,
Colquitt,2020,Median Household Income,38633.0,34668.914894,42597.085106
Colquitt,2020,Suicide Rate (Age-Adjusted),15.59639483,10.923523198,21.591984537
Columbia,2020,Average Number of Physically Unhealthy Days,2.9386542413,2.8179572665,3.0627615435
Columbia,2020,Average Number of Mentally Unhealthy Days,3.542703325,3.4004657673,3.6854036412
Columbia,2020,% Adults with Obesity,32.1,25.9,38.9
Columbia,2020,% Excessive Drinking,17.927112014,17.250298175,18.605804198
Columbia,2020,Teen Birth Rate,11.946300787,10.8,13.1
Columbia,2020,% Uninsured,11.291357484,9.9807191863,12.601995782
Columbia,2020,Preventable Hospitalization Rate,3738.0,,
Columbia,2020,% Unemployed,3.4809873249,,
Columbia,2020,% Children in Poverty,9.8,7.4170212766,12.182978723
Columbia,2020,Injury Death Rate,53.486897746,48.205421026,58.768374467
Columbia,2020,Drug Overdose Mortality Rate,15.221035913,11.842874472,19.263195115
Columbia,2020,Median Household Income,82184.0,76755.574468,87612.425532
Columbia,2020,Suicide Rate (Age-Adjusted),14.371945888,11.624000323,17.119891452
Cook,2020,Average Number of Physically Unhealthy Days,4.1322594443,3.9693178866,4.2923386863
Cook,2020,Average Number of Mentally Unhealthy Days,4.2909066566,4.1230015546,4.4601427315
Cook,2020,% Adults with Obesity,29.6,21.4,39.8
Cook,2020,% Excessive Drinking,14.264198677,13.685758039,14.813341198
Cook,2020,Teen Birth Rate,46.441947566,39.8,53.1
Cook,2020,% Uninsured,18.443683143,16.299002292,20.588363994
Cook,2020,Preventable Hospitalization Rate,5000.0,,
Cook,2020,% Unemployed,3.7788485924,,
Cook,2020,% Children in Poverty,36.6,26.353191489,46.846808511
Cook,2020,Injury Death Rate,88.429675137,69.672526152,110.68292489
Cook,2020,Drug Overdose Mortality Rate,,,
Cook,2020,Median Household Income,38827.0,33991.93617,43662.06383
Cook,2020,Suicide Rate (Age-Adjusted),15.194091884,7.8510089948,26.541020772
Coweta,2020,Average Number of Physically Unhealthy Days,3.2377319546,3.1054272772,3.3777476204
Coweta,2020,Average Number of Mentally Unhealthy Days,3.7507796908,3.5923005903,3.9175263671
Coweta,2020,% Adults with Obesity,28.8,22.4,35.7
Coweta,2020,% Excessive Drinking,17.248821355,16.592696776,17.90252239
Coweta,2020,Teen Birth Rate,21.442257976,19.9,23.0
Coweta,2020,% Uninsured,12.516156133,11.205517835,13.826794431
Coweta,2020,Preventable Hospitalization Rate,4182.0,,
Coweta,2020,% Unemployed,3.4256173049,,
Coweta,2020,% Children in Poverty,14.1,10.287234043,17.912765957
Coweta,2020,Injury Death Rate,56.28981865,50.745625807,61.834011493
Coweta,2020,Drug Overdose Mortality Rate,13.736775443,10.457069929,17.719439484
Coweta,2020,Median Household Income,70974.0,65849.404255,76098.595745
Coweta,2020,Suicide Rate (Age-Adjusted),12.847003124,10.369189575,15.738446762
Crawford,2020,Average Number of Physically Unhealthy Days,3.8370911117,3.6768146923,3.994795313
Crawford,2020,Average Number of Mentally Unhealthy Days,4.0603671165,3.8778290209,4.2352774286
Crawford,2020,% Adults with Obesity,46.0,31.6,60.5
Crawford,2020,% Excessive Drinking,14.617597309,14.002176893,15.262994954
Crawford,2020,Teen Birth Rate,23.090586146,17.2,30.3
Crawford,2020,% Uninsured,16.564417178,14.300587391,18.828246965
Crawford,2020,Preventable Hospitalization Rate,6126.0,,
Crawford,2020,% Unemployed,4.1557075224,,
Crawford,2020,% Children in Poverty,27.2,18.621276596,35.778723404
Crawford,2020,Injury Death Rate,87.506076811,65.737258098,114.17644854
Crawford,2020,Drug Overdose Mortality Rate,,,
Crawford,2020,Median Household Income,48004.0,42321.787234,53686.212766
Crawford,2020,Suicide Rate (Age-Adjusted),16.19527073,7.7662618189,29.783679492
Crisp,2020,Average Number of Physically Unhealthy Days,4.5457218865,4.3866220989,4.7158562839
Crisp,2020,Average Number of Mentally Unhealthy Days,4.5493837484,4.3847180634,4.7275811996
Crisp,2020,% Adults with Obesity,38.1,28.0,48.8
Crisp,2020,% Excessive Drinking,12.024650493,11.5420352,12.537237852
Crisp,2020,Teen Birth Rate,52.485089463,46.2,58.8
Crisp,2020,% Uninsured,16.584930896,14.321101109,18.848760683
Crisp,2020,Preventable Hospitalization Rate,9069.0,,
Crisp,2020,% Unemployed,4.8515799553,,
Crisp,2020,% Children in Poverty,43.0,30.131914894,55.868085106
Crisp,2020,Injury Death Rate,73.766388872,58.838960719,91.327808848
Crisp,2020,Drug Overdose Mortality Rate,,,
Crisp,2020,Median Household Income,36096.0,31560.0,40632.0
Crisp,2020,Suicide Rate (Age-Adjusted),22.579668742,14.150558187,34.185889829
Dade,2020,Average Number of Physically Unhealthy Days,3.4623430706,3.2795853637,3.6350786021
Dade,2020,Average Number of Mentally Unhealthy Days,3.8483906528,3.6303010398,4.0457956818
Dade,2020,% Adults with Obesity,40.6,29.1,52.8
Dade,2020,% Excessive Drinking,17.258375528,16.37709424,18.15297685
Dade,2020,Teen Birth Rate,23.803912326,19.2,28.4
Dade,2020,% Uninsured,14.901387874,12.995004896,16.807770853
Dade,2020,Preventable Hospitalization Rate,3490.0,,
Dade,2020,% Unemployed,3.6258158086,,
Dade,2020,% Children in Poverty,18.3,12.223404255,24.376595745
Dade,2020,Injury Death Rate,79.831984377,61.612640141,101.75241745
Dade,2020,Drug Overdose Mortality Rate,,,
Dade,2020,Median Household Income,48779.0,42597.553191,54960.446809
Dade,2020,Suicide Rate (Age-Adjusted),21.506453021,12.292796131,34.925132324
Dawson,2020,Average Number of Physically Unhealthy Days,3.1152024125,2.954269391,3.2859867245
Dawson,2020,Average Number of Mentally Unhealthy Days,3.5939784877,3.4037504749,3.798727237
Dawson,2020,% Adults with Obesity,28.1,19.7,37.3
Dawson,2020,% Excessive Drinking,17.362060972,16.572743581,18.203848381
Dawson,2020,Teen Birth Rate,25.262256476,20.7,29.8
Dawson,2020,% Uninsured,17.213240955,15.18770904,19.238772869
Dawson,2020,Preventable Hospitalization Rate,4810.0,,
Dawson,2020,% Unemployed,3.3305647841,,
Dawson,2020,% Children in Poverty,13.4,8.8723404255,17.927659574
Dawson,2020,Injury Death Rate,108.0990489,89.444571404,126.75352639
Dawson,2020,Drug Overdose Mortality Rate,30.109763775,18.869628654,45.586544203
Dawson,2020,Median Household Income,68835.0,60582.744681,77087.255319
Dawson,2020,Suicide Rate (Age-Adjusted),33.242508476,23.405793772,45.820419036
Decatur,2020,Average Number of Physically Unhealthy Days,3.9210742343,3.7788970838,4.0658565963
Decatur,2020,Average Number of Mentally Unhealthy Days,4.165893111,4.006633825,4.3245696911
Decatur,2020,% Adults with Obesity,27.1,19.0,36.3
Decatur,2020,% Excessive Drinking,13.981891473,13.440655206,14.51553875
Decatur,2020,Teen Birth Rate,53.775559491,48.0,59.5
Decatur,2020,% Uninsured,17.688192228,15.662660313,19.713724143
Decatur,2020,Preventable Hospitalization Rate,6455.0,,
Decatur,2020,% Unemployed,4.6662626612,,
Decatur,2020,% Children in Poverty,35.7,24.261702128,47.138297872
Decatur,2020,Injury Death Rate,84.753953326,69.195600694,100.31230596
Decatur,2020,Drug Overdose Mortality Rate,,,
Decatur,2020,Median Household Income,38441.0,34106.361702,42775.638298
Decatur,2020,Suicide Rate (Age-Adjusted),20.476049788,13.493845833,29.791577407
DeKalb,2020,Average Number of Physically Unhealthy Days,3.1713565501,3.0669021253,3.2850692288
DeKalb,2020,Average Number of Mentally Unhealthy Days,3.5776779773,3.4586603492,3.7022127621
DeKalb,2020,% Adults with Obesity,26.3,23.4,29.3
DeKalb,2020,% Excessive Drinking,16.252235356,15.787568704,16.749133267
DeKalb,2020,Teen Birth Rate,27.031927897,26.2,27.9
DeKalb,2020,% Uninsured,15.916535766,14.84419534,16.988876191
DeKalb,2020,Preventable Hospitalization Rate,4513.0,,
DeKalb,2020,% Unemployed,4.0197976221,,
DeKalb,2020,% Children in Poverty,23.4,19.587234043,27.212765957
DeKalb,2020,Injury Death Rate,53.491024406,51.13664945,55.845399362
DeKalb,2020,Drug Overdose Mortality Rate,10.621599088,9.2749729938,11.968225183
DeKalb,2020,Median Household Income,63477.0,59682.106383,67271.893617
DeKalb,2020,Suicide Rate (Age-Adjusted),8.3501916571,7.4226544041,9.2777289101
Dodge,2020,Average Number of Physically Unhealthy Days,3.8842534428,3.7340550201,4.0467949096
Dodge,2020,Average Number of Mentally Unhealthy Days,4.1434720126,3.9819882572,4.3234868926
Dodge,2020,% Adults with Obesity,34.4,23.9,45.8
Dodge,2020,% Excessive Drinking,14.756748953,14.133599233,15.398294305
Dodge,2020,Teen Birth Rate,45.561665357,38.8,52.3
Dodge,2020,% Uninsured,16.613811404,14.469130553,18.758492255
Dodge,2020,Preventable Hospitalization Rate,5629.0,,
Dodge,2020,% Unemployed,5.1839464883,,
Dodge,2020,% Children in Poverty,33.9,24.010638298,43.789361702
Dodge,2020,Injury Death Rate,79.918348483,63.654518466,99.07081709
Dodge,2020,Drug Overdose Mortality Rate,,,
Dodge,2020,Median Household Income,35636.0,31283.489362,39988.510638
Dodge,2020,Suicide Rate (Age-Adjusted),17.061312134,10.11161486,26.964228747
Dooly,2020,Average Number of Physically Unhealthy Days,4.1247049989,3.9783611514,4.2840689126
Dooly,2020,Average Number of Mentally Unhealthy Days,4.0379915573,3.8912623723,4.194986733
Dooly,2020,% Adults with Obesity,38.2,26.0,51.2
Dooly,2020,% Excessive Drinking,12.989418988,12.500862429,13.516720313
Dooly,2020,Teen Birth Rate,34.331337325,27.5,42.4
Dooly,2020,% Uninsured,18.360726644,16.096896856,20.624556431
Dooly,2020,Preventable Hospitalization Rate,8036.0,,
Dooly,2020,% Unemployed,4.6150862905,,
Dooly,2020,% Children in Poverty,38.2,27.119148936,49.280851064
Dooly,2020,Injury Death Rate,67.69505538,49.739780448,90.020072795
Dooly,2020,Drug Overdose Mortality Rate,,,
Dooly,2020,Median Household Income,37278.0,32324.978723,42231.021277
Dooly,2020,Suicide Rate (Age-Adjusted),,,
Dougherty,2020,Average Number of Physically Unhealthy Days,4.4255610314,4.2457921937,4.6087520529
Dougherty,2020,Average Number of Mentally Unhealthy Days,4.4322119577,4.2394648405,4.6237000685
Dougherty,2020,% Adults with Obesity,37.3,29.9,44.9
Dougherty,2020,% Excessive Drinking,11.706892085,11.133979355,12.303299039
Dougherty,2020,Teen Birth Rate,42.822608495,40.3,45.3
Dougherty,2020,% Uninsured,14.427556285,12.640322242,16.214790327
Dougherty,2020,Preventable Hospitalization Rate,5324.0,,
Dougherty,2020,% Unemployed,5.1249967415,,
Dougherty,2020,% Children in Poverty,43.7,35.121276596,52.278723404
Dougherty,2020,Injury Death Rate,69.086756685,61.445125866,76.728387504
Dougherty,2020,Drug Overdose Mortality Rate,8.8638730693,5.6792507275,13.188740515
Dougherty,2020,Median Household Income,38806.0,36046.510638,41565.489362
Dougherty,2020,Suicide Rate (Age-Adjusted),8.7359072875,6.1820479315,11.990715284
Douglas,2020,Average Number of Physically Unhealthy Days,3.3970237431,3.2757744612,3.5211162506
Douglas,2020,Average Number of Mentally Unhealthy Days,3.6604323982,3.5284064318,3.7969753372
Douglas,2020,% Adults with Obesity,31.3,24.7,38.3
Douglas,2020,% Excessive Drinking,15.303073613,14.797407041,15.804478638
Douglas,2020,Teen Birth Rate,22.778213605,21.2,24.3
Douglas,2020,% Uninsured,14.167003015,12.618066845,15.715939185
Douglas,2020,Preventable Hospitalization Rate,5586.0,,
Douglas,2020,% Unemployed,4.1179698217,,
Douglas,2020,% Children in Poverty,20.9,15.538297872,26.261702128
Douglas,2020,Injury Death Rate,63.717919504,57.850210643,69.585628366
Douglas,2020,Drug Overdose Mortality Rate,19.469818305,15.529889588,24.104959883
Douglas,2020,Median Household Income,60512.0,55069.276596,65954.723404
Douglas,2020,Suicide Rate (Age-Adjusted),12.78732471,10.214060803,15.81172503
Early,2020,Average Number of Physically Unhealthy Days,4.3691131385,4.2031579206,4.5216133201
Early,2020,Average Number of Mentally Unhealthy Days,4.5089672274,4.3358401561,4.6790332998
Early,2020,% Adults with Obesity,43.5,28.1,59.3
Early,2020,% Excessive Drinking,12.094258753,11.604303451,12.593468215
Early,2020,Teen Birth Rate,45.344129555,36.9,53.7
Early,2020,% Uninsured,14.714898835,12.808515856,16.621281814
Early,2020,Preventable Hospitalization Rate,8077.0,,
Early,2020,% Unemployed,4.5833333333,,
Early,2020,% Children in Poverty,40.4,27.055319149,53.744680851
Early,2020,Injury Death Rate,88.55008855,64.829794042,118.11340901
Early,2020,Drug Overdose Mortality Rate,,,
Early,2020,Median Household Income,34984.0,30593.361702,39374.638298
Early,2020,Suicide Rate (Age-Adjusted),,,
Echols,2020,Average Number of Physically Unhealthy Days,4.0503087093,3.8926803948,4.2084962853
Echols,2020,Average Number of Mentally Unhealthy Days,4.1545323032,3.9909733418,4.325869702
Echols,2020,% Adults with Obesity,27.8,17.0,42.1
Echols,2020,% Excessive Drinking,15.708543217,15.063224793,16.409980445
Echols,2020,Teen Birth Rate,16.451233843,9.0,27.6
Echols,2020,% Uninsured,27.566765579,24.468893238,30.664637919
Echols,2020,Preventable Hospitalization Rate,2736.0,,
Echols,2020,% Unemployed,3.2105263158,,
Echols,2020,% Children in Poverty,36.3,24.146808511,48.453191489
Echols,2020,Injury Death Rate,60.177523695,31.094604627,105.11802341
Echols,2020,Drug Overdose Mortality Rate,,,
Echols,2020,Median Household Income,38667.0,33691.340426,43642.659574
Echols,2020,Suicide Rate (Age-Adjusted),,,
Effingham,2020,Average Number of Physically Unhealthy Days,3.0972873446,2.944293319,3.2537109466
Effingham,2020,Average Number of Mentally Unhealthy Days,3.583455024,3.4094204088,3.7717988758
Effingham,2020,% Adults with Obesity,39.9,30.6,50.6
Effingham,2020,% Excessive Drinking,17.419500898,16.702053824,18.214636966
Effingham,2020,Teen Birth Rate,24.095518953,21.5,26.7
Effingham,2020,% Uninsured,13.605184371,11.937099265,15.273269477
Effingham,2020,Preventable Hospitalization Rate,3839.0,,
Effingham,2020,% Unemployed,3.3049289891,,
Effingham,2020,% Children in Poverty,12.3,8.0106382979,16.589361702
Effingham,2020,Injury Death Rate,75.661269269,65.708287542,85.614250996
Effingham,2020,Drug Overdose Mortality Rate,11.056809889,6.7537867282,17.076346113
Effingham,2020,Median Household Income,65793.0,59322.021277,72263.978723
Effingham,2020,Suicide Rate (Age-Adjusted),18.374827475,13.764006684,24.034726749
Elbert,2020,Average Number of Physically Unhealthy Days,3.901609429,3.7567930651,4.0557506781
Elbert,2020,Average Number of Mentally Unhealthy Days,4.1267553361,3.9649416372,4.2967127879
Elbert,2020,% Adults with Obesity,40.1,27.4,53.4
Elbert,2020,% Excessive Drinking,14.050428078,13.502562686,14.613331985
Elbert,2020,Teen Birth Rate,40.101522843,33.8,46.4
Elbert,2020,% Uninsured,17.592282441,15.44760159,19.736963292
Elbert,2020,Preventable Hospitalization Rate,6204.0,,
Elbert,2020,% Unemployed,4.8195843427,,
Elbert,2020,% Children in Poverty,30.1,19.853191489,40.346808511
Elbert,2020,Injury Death Rate,92.54060349,74.317703477,113.87917565
Elbert,2020,Drug Overdose Mortality Rate,,,
Elbert,2020,Median Household Income,39681.0,34932.914894,44429.085106
Elbert,2020,Suicide Rate (Age-Adjusted),15.941386952,8.9222732639,26.292893488
Emanuel,2020,Average Number of Physically Unhealthy Days,4.2857048976,4.1268756679,4.4427719738
Emanuel,2020,Average Number of Mentally Unhealthy Days,4.3820539857,4.2122787068,4.5496031169
Emanuel,2020,% Adults with Obesity,27.7,17.5,40.1
Emanuel,2020,% Excessive Drinking,14.432151232,13.810344191,15.018707441
Emanuel,2020,Teen Birth Rate,54.746044963,48.1,61.4
Emanuel,2020,% Uninsured,15.951024093,13.925492178,17.976556008
Emanuel,2020,Preventable Hospitalization Rate,8057.0,,
Emanuel,2020,% Unemployed,5.8865929841,,
Emanuel,2020,% Children in Poverty,34.4,22.842553191,45.957446809
Emanuel,2020,Injury Death Rate,79.477216531,63.909067583,97.690992397
Emanuel,2020,Drug Overdose Mortality Rate,,,
Emanuel,2020,Median Household Income,37574.0,34449.914894,40698.085106
Emanuel,2020,Suicide Rate (Age-Adjusted),9.7416353154,4.8629892506,17.430476496
Evans,2020,Average Number of Physically Unhealthy Days,4.1056791992,3.9526748594,4.2499390652
Evans,2020,Average Number of Mentally Unhealthy Days,4.2038208517,4.0378102623,4.35412219
Evans,2020,% Adults with Obesity,31.4,19.2,47.0
Evans,2020,% Excessive Drinking,14.16758705,13.619035299,14.748527587
Evans,2020,Teen Birth Rate,57.339449541,47.3,67.4
Evans,2020,% Uninsured,17.127136502,14.982455651,19.271817353
Evans,2020,Preventable Hospitalization Rate,6181.0,,
Evans,2020,% Unemployed,3.6622583927,,
Evans,2020,% Children in Poverty,38.7,26.665957447,50.734042553
Evans,2020,Injury Death Rate,109.56156803,83.403341867,141.32644029
Evans,2020,Drug Overdose Mortality Rate,,,
Evans,2020,Median Household Income,37319.0,32618.574468,42019.425532
Evans,2020,Suicide Rate (Age-Adjusted),19.707387794,10.183094851,34.424840444
Fannin,2020,Average Number of Physically Unhealthy Days,3.6775970551,3.4943981711,3.8715852666
Fannin,2020,Average Number of Mentally Unhealthy Days,3.9992891542,3.7928166882,4.2185076437
Fannin,2020,% Adults with Obesity,26.3,19.7,34.5
Fannin,2020,% Excessive Drinking,14.281324237,13.605904758,14.975920585
Fannin,2020,Teen Birth Rate,32.483156882,27.0,38.0
Fannin,2020,% Uninsured,18.261063925,15.997234138,20.524893712
Fannin,2020,Preventable Hospitalization Rate,4248.0,,
Fannin,2020,% Unemployed,3.9439635942,,
Fannin,2020,% Children in Poverty,27.2,18.859574468,35.540425532
Fannin,2020,Injury Death Rate,96.585695658,79.304322005,113.86706931
Fannin,2020,Drug Overdose Mortality Rate,21.001233822,12.004019707,34.104687997
Fannin,2020,Median Household Income,43439.0,39199.680851,47678.319149
Fannin,2020,Suicide Rate (Age-Adjusted),21.412504013,13.079313733,33.06987579
Fayette,2020,Average Number of Physically Unhealthy Days,2.799335912,2.6913730204,2.9183066947
Fayette,2020,Average Number of Mentally Unhealthy Days,3.2803440915,3.1569088008,3.4168080434
Fayette,2020,% Adults with Obesity,29.2,22.9,36.2
Fayette,2020,% Excessive Drinking,16.337200882,15.746737452,16.915063101
Fayette,2020,Teen Birth Rate,6.6400206292,5.7,7.5
Fayette,2020,% Uninsured,10.494039308,9.3025499466,11.68552867
Fayette,2020,Preventable Hospitalization Rate,3584.0,,
Fayette,2020,% Unemployed,3.4794349813,,
Fayette,2020,% Children in Poverty,7.6,4.9787234043,10.221276596
Fayette,2020,Injury Death Rate,48.206762208,42.445894602,53.967629814
Fayette,2020,Drug Overdose Mortality Rate,7.9968012795,5.2699424324,11.634926013
Fayette,2020,Median Household Income,95021.0,86487.553191,103554.44681
Fayette,2020,Suicide Rate (Age-Adjusted),11.395140044,8.6305677891,14.763725643
Floyd,2020,Average Number of Physically Unhealthy Days,3.8462057605,3.700293152,4.0072813685
Floyd,2020,Average Number of Mentally Unhealthy Days,3.9239351094,3.7649589845,4.0975139402
Floyd,2020,% Adults with Obesity,37.7,29.7,45.4
Floyd,2020,% Excessive Drinking,15.477863631,14.864775872,16.117083087
Floyd,2020,Teen Birth Rate,29.900332226,27.8,32.0
Floyd,2020,% Uninsured,17.881913111,16.094679068,19.669147153
Floyd,2020,Preventable Hospitalization Rate,6249.0,,
Floyd,2020,% Unemployed,4.3050097122,,
Floyd,2020,% Children in Poverty,32.3,26.342553191,38.257446809
Floyd,2020,Injury Death Rate,79.229656651,71.30504054,87.154272762
Floyd,2020,Drug Overdose Mortality Rate,16.775077028,12.410294334,22.177541456
Floyd,2020,Median Household Income,44906.0,39487.106383,50324.893617
Floyd,2020,Suicide Rate (Age-Adjusted),16.620221351,13.15838576,20.713754766
Forsyth,2020,Average Number of Physically Unhealthy Days,2.8122867695,2.6901316977,2.9457960035
Forsyth,2020,Average Number of Mentally Unhealthy Days,3.2857509311,3.1337450549,3.4469912431
Forsyth,2020,% Adults with Obesity,27.3,21.9,33.2
Forsyth,2020,% Excessive Drinking,17.990711026,17.26038928,18.737903358
Forsyth,2020,Teen Birth Rate,6.5170029364,5.8,7.2
Forsyth,2020,% Uninsured,11.695139268,10.622798842,12.767479693
Forsyth,2020,Preventable Hospitalization Rate,3971.0,,
Forsyth,2020,% Unemployed,3.1487191651,,
Forsyth,2020,% Children in Poverty,5.4,3.970212766,6.829787234
Forsyth,2020,Injury Death Rate,42.818471453,38.955546849,46.681396057
Forsyth,2020,Drug Overdose Mortality Rate,10.793654498,8.4753403273,13.550444801
Forsyth,2020,Median Household Income,105921.0,101205.08511,110636.91489
Forsyth,2020,Suicide Rate (Age-Adjusted),13.508236598,11.238103642,15.778369554
Franklin,2020,Average Number of Physically Unhealthy Days,3.9598089628,3.7850239495,4.1405994702
Franklin,2020,Average Number of Mentally Unhealthy Days,4.231822274,4.0399726023,4.4271375809
Franklin,2020,% Adults with Obesity,32.7,22.8,44.1
Franklin,2020,% Excessive Drinking,14.946200103,14.196919794,15.659235422
Franklin,2020,Teen Birth Rate,40.940254652,35.4,46.5
Franklin,2020,% Uninsured,18.843839622,16.699158771,20.988520473
Franklin,2020,Preventable Hospitalization Rate,6781.0,,
Franklin,2020,% Unemployed,3.832682878,,
Franklin,2020,% Children in Poverty,25.5,17.39787234,33.60212766
Franklin,2020,Injury Death Rate,104.66745906,85.782034662,123.55288347
Franklin,2020,Drug Overdose Mortality Rate,20.539002098,11.228863572,34.460955536
Franklin,2020,Median Household Income,42904.0,38515.744681,47292.255319
Franklin,2020,Suicide Rate (Age-Adjusted),23.830630422,15.704535609,34.672316108
Fulton,2020,Average Number of Physically Unhealthy Days,3.0960352536,3.0036475494,3.1941565944
Fulton,2020,Average Number of Mentally Unhealthy Days,3.4042502385,3.3022351949,3.5126225971
Fulton,2020,% Adults with Obesity,25.0,22.7,27.4
Fulton,2020,% Excessive Drinking,20.226168898,19.757193965,20.697439046
Fulton,2020,Teen Birth Rate,21.125100004,20.5,21.7
Fulton,2020,% Uninsured,13.043439336,12.209396783,13.87748189
Fulton,2020,Preventable Hospitalization Rate,4430.0,,
Fulton,2020,% Unemployed,4.0189001796,,
Fulton,2020,% Children in Poverty,19.3,15.606382979,22.993617021
Fulton,2020,Injury Death Rate,63.552447072,61.369149898,65.735744245
Fulton,2020,Drug Overdose Mortality Rate,15.923602664,14.522220566,17.324984762
Fulton,2020,Median Household Income,70808.0,69462.808511,72153.191489
Fulton,2020,Suicide Rate (Age-Adjusted),10.501384214,9.6174888545,11.385279574
Gilmer,2020,Average Number of Physically Unhealthy Days,3.6331937295,3.4547230764,3.8150876382
Gilmer,2020,Average Number of Mentally Unhealthy Days,3.8980657293,3.6987200767,4.093426925
Gilmer,2020,% Adults with Obesity,23.5,16.8,32.0
Gilmer,2020,% Excessive Drinking,15.121373208,14.461285578,15.82988079
Gilmer,2020,Teen Birth Rate,42.352117606,37.0,47.7
Gilmer,2020,% Uninsured,22.498697238,20.115718515,24.881675962
Gilmer,2020,Preventable Hospitalization Rate,3589.0,,
Gilmer,2020,% Unemployed,4.2278185457,,
Gilmer,2020,% Children in Poverty,30.2,21.621276596,38.778723404
Gilmer,2020,Injury Death Rate,96.352005995,80.614511683,112.08950031
Gilmer,2020,Drug Overdose Mortality Rate,19.731865867,11.694354253,31.18485499
Gilmer,2020,Median Household Income,47757.0,41754.276596,53759.723404
Gilmer,2020,Suicide Rate (Age-Adjusted),18.00755374,11.867091383,26.200045258
Glascock,2020,Average Number of Physically Unhealthy Days,3.6883506514,3.5476607187,3.8433557011
Glascock,2020,Average Number of Mentally Unhealthy Days,4.0472743037,3.8808531935,4.2216616262
Glascock,2020,% Adults with Obesity,25.6,15.7,40.1
Glascock,2020,% Excessive Drinking,15.915219639,15.136356763,16.707411464
Glascock,2020,Teen Birth Rate,36.553524804,24.3,52.8
Glascock,2020,% Uninsured,14.856230032,12.711549181,17.000910883
Glascock,2020,Preventable Hospitalization Rate,4805.0,,
Glascock,2020,% Unemployed,4.1698841699,,
Glascock,2020,% Children in Poverty,21.2,14.646808511,27.753191489
Glascock,2020,Injury Death Rate,92.220538831,50.417826733,154.73039406
Glascock,2020,Drug Overdose Mortality Rate,,,
Glascock,2020,Median Household Income,42820.0,38791.574468,46848.425532
Glascock,2020,Suicide Rate (Age-Adjusted),,,
Glynn,2020,Average Number of Physically Unhealthy Days,3.6650372208,3.5314007333,3.8066064966
Glynn,2020,Average Number of Mentally Unhealthy Days,4.0363795087,3.8862569473,4.1977338904
Glynn,2020,% Adults with Obesity,33.3,25.9,41.3
Glynn,2020,% Excessive Drinking,14.339308047,13.811995977,14.858834064
Glynn,2020,Teen Birth Rate,39.279869067,36.3,42.2
Glynn,2020,% Uninsured,17.370266791,15.463883812,19.27664977
Glynn,2020,Preventable Hospitalization Rate,5227.0,,
Glynn,2020,% Unemployed,3.6693598508,,
Glynn,2020,% Children in Poverty,26.6,20.285106383,32.914893617
Glynn,2020,Injury Death Rate,71.775395299,63.680183929,79.87060667
Glynn,2020,Drug Overdose Mortality Rate,15.293937718,10.875484794,20.907316332
Glynn,2020,Median Household Income,53906.0,49006.595745,58805.404255
Glynn,2020,Suicide Rate (Age-Adjusted),15.509126713,11.863253044,19.922122082
Gordon,2020,Average Number of Physically Unhealthy Days,3.7292766362,3.5705036301,3.9049293079
Gordon,2020,Average Number of Mentally Unhealthy Days,3.9641332454,3.7910919055,4.1558054649
Gordon,2020,% Adults with Obesity,29.6,21.0,39.0
Gordon,2020,% Excessive Drinking,17.130236346,16.389394803,17.86540044
Gordon,2020,Teen Birth Rate,38.884702336,35.5,42.2
Gordon,2020,% Uninsured,21.387824783,19.243143932,23.532505635
Gordon,2020,Preventable Hospitalization Rate,6569.0,,
Gordon,2020,% Unemployed,3.7616546994,,
Gordon,2020,% Children in Poverty,26.8,22.034042553,31.565957447
